pl_name,pl_bmassj,pl_bmasse,pl_orbper,discoverymethod
"GJ 887 c",0.02045129,6.50000000,21.78400000000,"Radial Velocity"
"OGLE-2014-BLG-0319L b",0.57000000,181.16219199,,"Microlensing"
"KMT-2019-BLG-0371L b",7.70000000,2447.27873390,,"Microlensing"
"Kepler-132 b",0.00606000,1.92000000,6.17819600000,"Transit"
"OGLE-2017-BLG-1237L b",3.80000000,1207.74794660,,"Microlensing"
"MOA-bin-29 b",0.60000000,190.00000000,,"Microlensing"
"2MASS J21252752-8138278 b",12.00000000,3813.94088400,,"Imaging"
"Kepler-707 b",0.00733000,2.33000000,2.23749275100,"Transit"
"Kepler-262 b",0.00761000,2.42000000,13.06085500000,"Transit"
"Kepler-265 c",0.02330000,7.41000000,17.02893700000,"Transit"
"HD 18143 b",0.03400000,10.80616584,10.28510000000,"Radial Velocity"
"Kepler-1572 b",0.00245000,0.77900000,5.49548621000,"Transit"
"Kepler-352 c",0.00651000,2.07000000,16.33299500000,"Transit"
"Kepler-278 c",0.10980768,34.90000000,51.11100000000,"Transit"
"WASP-157 b",0.57400000,182.43442000,3.95162300000,"Transit"
"KMT-2023-BLG-0469L b",0.12400000,39.41072247,,"Microlensing"
"WISPIT 2 c",10.00000000,3178.28407000,,"Imaging"
"KMT-2016-BLG-2364L b",3.93000000,1250.00000000,,"Microlensing"
"KMT-2018-BLG-1988L b",0.01749372,5.56000000,,"Microlensing"
"Kepler-400 c",0.00889000,2.83000000,17.34082400000,"Transit"
"TOI-3288 b",1.68700000,536.17652261,1.43386470000,"Transit"
"K2-222 b",0.02359764,7.50000000,15.38892740000,"Transit"
"Kepler-1683 b",0.01310000,4.17000000,15.03370000000,"Transit"
"Kepler-1634 b",0.03240000,10.30000000,374.87623900000,"Transit"
"Kepler-122 b",0.01910000,6.08000000,5.76619300000,"Transit"
"HD 202772 A b",1.01800000,323.54931833,3.30887750000,"Transit"
"HD 89839 b",5.50000000,1748.05623850,3391.20000000000,"Radial Velocity"
"HD 181433 d",2.70000000,858.13669890,6896.10000000000,"Radial Velocity"
"TOI-2094 b",0.01340000,4.27000000,18.79319300000,"Transit"
"TOI-5916 b",0.71300000,226.61165419,2.36712800000,"Transit"
"TOI-5292 A b",1.29900000,412.85910069,2.02191000000,"Transit"
"Kepler-271 d",0.00069000,0.21900000,5.24972541000,"Transit"
"OGLE-2017-BLG-1275L b",5.90000000,1875.18760130,,"Microlensing"
"GJ 273 c",0.00371268,1.18000000,4.72340000000,"Radial Velocity"
"KMT-2021-BLG-0748L b",0.45000000,143.02278315,,"Microlensing"
"Kepler-446 c",0.00444000,1.41000000,3.03617900000,"Transit"
"KMT-2023-BLG-1642L b",1.08000000,343.25467956,,"Microlensing"
"MOA-2010-BLG-117L b",0.54000000,170.00000000,,"Microlensing"
"HD 22532 b",2.12000000,673.79622284,872.60000000000,"Radial Velocity"
"Kepler-235 c",0.00687000,2.18000000,7.82490400000,"Transit"
"HD 2039 b",6.29000000,1999.15070000,1120.00000000000,"Radial Velocity"
"TIC 87422071 b",1.29000000,409.99864503,11.36492900000,"Transit"
"Kepler-697 b",0.05020000,16.00000000,3.70987064500,"Transit"
"Kepler-99 b",0.01900000,6.15000000,4.60358000000,"Transit"
"Kepler-1835 b",0.03850000,12.20000000,11.96409988000,"Transit"
"Kepler-1555 b",0.01010000,3.22000000,8.10501635000,"Transit"
"Kepler-783 c",0.01900000,6.04000000,7.05395000000,"Transit"
"HD 38529 c",10.38000000,3299.05886466,2127.60566000000,"Radial Velocity"
"EPIC 220674823 b",0.02372349,7.54000000,0.57130782000,"Transit"
"KMT-2018-BLG-1990L b",0.34800000,111.00000000,,"Microlensing"
"K2-247 c",0.01710000,5.43000000,6.49424000000,"Transit"
"TOI-904 b",0.02030000,6.46000000,10.87720000000,"Transit"
"TOI-904 c",0.01680000,5.34000000,83.99970000000,"Transit"
"TIC 245076932 b",0.51000000,162.09248757,21.61389000000,"Transit"
"OGLE-2014-BLG-1722L b",0.17400000,55.30000000,,"Microlensing"
"KMT-2016-BLG-1820L b",4.57000000,1450.00000000,,"Microlensing"
"PSR B1620-26 b",2.50000000,794.57500000,,"Pulsar Timing"
"OGLE-2007-BLG-349L AB c",0.25170815,80.00000000,2557.00000000000,"Microlensing"
"Kepler-1851 b",0.04550000,14.50000000,12.02289963000,"Transit"
"Kepler-1104 b",0.00642000,2.04000000,5.03728015000,"Transit"
"HD 217107 b",1.44600000,459.57987652,7.12701660000,"Radial Velocity"
"Kepler-1901 b",0.00873000,2.77000000,3.48412990600,"Transit"
"Kepler-860 b",0.03320000,10.60000000,5.10137945400,"Transit"
"Kepler-1604 b",0.00809000,2.57000000,0.68368425600,"Transit"
"Kepler-804 b",0.01390000,4.42000000,14.37457351000,"Transit"
"HD 39194 d",0.01623518,5.16000000,33.87400000000,"Radial Velocity"
"WASP-107 b",0.09600000,30.51152707,5.72148760000,"Transit"
"TOI-1080 b",0.03366596,10.70000000,3.96524820000,"Transit"
"WASP-107 c",0.35000000,111.23994245,1066.00000000000,"Radial Velocity"
"TOI-2076 b",0.02108056,6.70000000,10.35504000000,"Transit"
"HIP 99770 b",17.00000000,5403.08291900,18600.00000000000,"Imaging"
"TOI-2076 c",0.02265373,7.20000000,21.01447000000,"Transit"
"K2-79 b",0.01856348,5.90000000,10.99503900000,"Transit"
"TOI-4342 b",0.02296837,7.30000000,5.53825920000,"Transit"
"TOI-4336 A b",0.01047735,3.33000000,16.33635100000,"Transit"
"TOI-4342 c",0.01510249,4.80000000,10.68866200000,"Transit"
"TOI-1135 b",0.18500000,58.79825529,8.02773270000,"Transit"
"K2-19 d",0.01950738,6.20000000,2.50827000000,"Transit"
"KMT-2021-BLG-1554L b",0.12000000,38.13940884,,"Microlensing"
"Kepler-203 d",0.10700000,33.90000000,11.32972000000,"Transit"
"KMT-2021-BLG-1303L b",0.38000000,120.77479466,,"Microlensing"
"TOI-4336 A c",0.00487685,1.55000000,7.58726600000,"Transit"
"Kepler-1221 b",0.01320000,4.19000000,12.00096042000,"Transit"
"TOI-2076 d",0.02296837,7.30000000,35.12803000000,"Transit"
"TOI-672 b",0.16014931,50.90000000,3.63358100000,"Transit"
"K2-111 b",0.01683298,5.35000000,5.35189630000,"Transit"
"HD 181433 b",5.37600000,1708.64551603,9.37450000000,"Radial Velocity"
"Kepler-920 c",0.04360000,13.80000000,100.82741130000,"Transit"
"Kepler-750 b",0.03030000,9.64000000,9.42887179000,"Transit"
"Kepler-955 b",0.03130000,9.96000000,14.53244172000,"Transit"
"TOI-2529 b",2.34000000,743.71847238,64.59490000000,"Transit"
"Kepler-1943 b",0.00949000,3.02000000,4.85018014900,"Transit"
"TYC 8998-760-1 b",21.80000000,6928.65927260,,"Imaging"
"KMT-2021-BLG-1770L b",21.00000000,6674.39654700,,"Microlensing"
"OGLE-2011-BLG-0265L b",0.88000000,280.00000000,,"Microlensing"
"OGLE-2018-BLG-0740L b",4.80000000,1500.00000000,5480.00000000000,"Microlensing"
"KMT-2017-BLG-2509L b",2.09000000,664.26137063,,"Microlensing"
"Kepler-651 b",0.01950000,6.21000000,21.38521506000,"Transit"
"OGLE-2018-BLG-0932L b",0.89000000,282.86728223,,"Microlensing"
"OGLE-2014-BLG-0124L b",0.65000000,206.58846455,,"Microlensing"
"HD 331093 b",1.50000000,476.74261050,621.62000000000,"Radial Velocity"
"Kepler-1879 b",0.01550000,4.92000000,10.61340046000,"Transit"
"TOI-815 b",0.02391227,7.60000000,11.19725900000,"Transit"
"OGLE-TR-182 b",1.01000000,320.99500000,3.97910000000,"Transit"
"Kepler-364 c",0.01660000,5.27000000,59.98062700000,"Transit"
"Kepler-828 b",0.00909000,2.89000000,0.56785713600,"Transit"
"Kepler-229 b",0.01720000,5.48000000,6.25297200000,"Transit"
"Kepler-1689 b",0.00251000,0.79900000,8.48300000000,"Transit"
"OGLE-2018-BLG-0567L b",0.32000000,101.70509024,,"Microlensing"
"OGLE-2019-BLG-1053L b",0.00780295,2.48000000,,"Microlensing"
"Kepler-29 b",0.01573168,5.00000000,10.33974000000,"Transit"
"OGLE-2019-BLG-0468L c",10.22000000,3248.20631954,,"Microlensing"
"KMT-2021-BLG-1898L b",0.73000000,232.01473711,,"Microlensing"
"KMT-2024-BLG-0404L b",27.24000000,8657.64580668,,"Microlensing"
"KMT-2019-BLG-1042L b",0.19000000,60.38739733,,"Microlensing"
"MOA-2016-BLG-227L b",2.80000000,890.00000000,,"Microlensing"
"HD 179949 b",0.91600000,291.12000000,3.09251400000,"Radial Velocity"
"Kepler-629 b",0.00780000,2.48000000,7.23858540000,"Transit"
"Kepler-1384 b",0.01390000,4.42000000,15.36262753000,"Transit"
"Kepler-847 b",0.00553000,1.76000000,2.34323189500,"Transit"
"NGTS-27 b",0.59300000,188.47224535,3.37041810000,"Transit"
"Kepler-1262 b",0.01250000,3.97000000,8.67900242000,"Transit"
"Kepler-764 b",0.01050000,3.33000000,7.33683936000,"Transit"
"Kepler-782 b",0.03270000,10.40000000,158.68533080000,"Transit"
"Kepler-824 b",0.01310000,4.16000000,4.51436633000,"Transit"
"HD 60532 b",1.06000000,336.89980000,201.90000000000,"Radial Velocity"
"HD 60532 c",2.51000000,797.75330000,600.10000000000,"Radial Velocity"
"Kepler-743 b",0.00606000,1.92000000,3.17926292100,"Transit"
"Kepler-821 b",0.00714000,2.27000000,1.92279873000,"Transit"
"TOI-4633 c",0.38700128,123.00000000,271.94450000000,"Transit"
"TOI-776 c",0.02170983,6.90000000,15.66532300000,"Transit"
"K2-19 c",0.03460987,11.00000000,11.90600000000,"Transit"
"K2-19 b",0.09690764,30.80000000,7.91930000000,"Transit"
"Kepler-749 b",0.03080000,9.80000000,17.31716585000,"Transit"
"Kepler-820 b",0.09700000,30.80000000,127.83380980000,"Transit"
"OGLE-2015-BLG-0051L b",0.72000000,230.00000000,,"Microlensing"
"Kepler-56 d",5.61000000,1784.00000000,1002.00000000000,"Radial Velocity"
"Kepler-755 b",0.01180000,3.75000000,1.26909037400,"Transit"
"Kepler-816 b",0.23400000,74.50000000,10.50682564600,"Transit"
"Kepler-791 b",0.03000000,9.53000000,14.55397590000,"Transit"
"Kepler-793 b",0.00771000,2.45000000,4.24153639000,"Transit"
"OGLE-2012-BLG-0950L b",0.11000000,35.00000000,,"Microlensing"
"HD 42618 b",0.04530724,14.40000000,149.61000000000,"Radial Velocity"
"Kepler-757 b",0.00761000,2.42000000,1.02267882100,"Transit"
"Kepler-759 b",0.01820000,5.77000000,41.80598500000,"Transit"
"Kepler-815 b",0.04980000,15.80000000,8.57503552000,"Transit"
"Kepler-790 b",0.01700000,5.39000000,13.73469807000,"Transit"
"Kepler-787 b",0.00687000,2.18000000,0.92831049800,"Transit"
"TYC 3667-1280-1 b",5.40000000,1716.28200000,26.46800000000,"Radial Velocity"
"Kepler-26 b",0.01610924,5.12000000,12.28000000000,"Transit"
"Kepler-760 b",0.03020000,9.59000000,8.70419416000,"Transit"
"Kepler-502 b",0.06410000,20.40000000,4.28686431000,"Transit"
"Kepler-812 b",0.03880000,12.30000000,10.11716531000,"Transit"
"Kepler-811 b",0.02440000,7.75000000,23.58447697000,"Transit"
"Kepler-484 b",0.01830000,5.82000000,10.04556931300,"Transit"
"Kepler-26 c",0.01950728,6.20000000,17.25590000000,"Transit"
"Kepler-474 b",0.03020000,9.59000000,5.66067293500,"Transit"
"Kepler-768 b",0.01210000,3.86000000,11.39100250000,"Transit"
"Kepler-810 b",0.01380000,4.38000000,4.59725385000,"Transit"
"Kepler-827 b",0.08490000,27.00000000,51.92927591000,"Transit"
"Kepler-458 c",0.05160000,16.40000000,20.74028413000,"Transit"
"Kepler-307 c",0.01145266,3.64000000,13.07290000000,"Transit"
"Kepler-500 b",0.02260000,7.18000000,8.50832439800,"Transit"
"Kepler-806 b",0.00489000,1.55000000,8.09219642000,"Transit"
"Kepler-831 b",0.00678000,2.15000000,5.62153941000,"Transit"
"Kepler-779 b",0.00227000,0.72100000,7.09714223000,"Transit"
"Kepler-803 b",0.04340000,13.80000000,50.28638192000,"Transit"
"Kepler-802 b",0.03860000,12.30000000,40.05874730000,"Transit"
"Kepler-830 b",0.01110000,3.53000000,11.29695137000,"Transit"
"Kepler-829 b",0.01600000,5.10000000,6.88337562000,"Transit"
"Kepler-477 b",0.01550000,4.94000000,11.11990653000,"Transit"
"Kepler-505 b",0.02290000,7.27000000,27.52197994000,"Transit"
"Kepler-499 b",0.01680000,5.35000000,5.63252845300,"Transit"
"HD 141399 b",0.45100000,143.34133000,94.44000000000,"Radial Velocity"
"HD 141399 c",1.33000000,422.71390000,201.99000000000,"Radial Velocity"
"Kepler-745 b",0.01670000,5.31000000,9.93143556000,"Transit"
"Kepler-848 b",0.01110000,3.53000000,6.91134416000,"Transit"
"Kepler-794 b",0.01600000,5.10000000,11.13125132000,"Transit"
"Kepler-796 b",0.00705000,2.24000000,6.40087618000,"Transit"
"HD 141399 e",0.66000000,209.76780000,5000.00000000000,"Radial Velocity"
"HD 108236 e",0.03060000,9.71000000,19.59002500000,"Transit"
"TOI-1233.01",0.02200000,6.98000000,14.17568500000,"Transit"
"2MASS J01033563-5515561 AB b",13.00000000,4131.79000000,,"Imaging"
"TOI-451 b",0.01478785,4.70000000,1.85870330000,"Transit"
"Kepler-753 b",0.01360000,4.31000000,5.74772501200,"Transit"
"Kepler-752 b",0.02610000,8.30000000,18.82747265000,"Transit"
"Kepler-846 b",0.02110000,6.71000000,19.80792185000,"Transit"
"Kepler-845 b",0.01520000,4.82000000,0.92785982100,"Transit"
"Kepler-771 b",0.01250000,3.97000000,8.73485836000,"Transit"
"Kepler-773 b",0.00829000,2.63000000,3.74910006100,"Transit"
"Kepler-844 b",0.01090000,3.46000000,2.61302085600,"Transit"
"Kepler-843 b",0.02270000,7.22000000,2.05387982100,"Transit"
"TOI-663 d",0.01636103,5.20000000,7.10272680000,"Transit"
"Kepler-767 b",0.11200000,35.70000000,161.52801010000,"Transit"
"Kepler-774 b",0.03200000,10.20000000,11.08957230000,"Transit"
"Kepler-841 b",0.07490000,23.80000000,124.41983980000,"Transit"
"Kepler-842 b",0.01000000,3.19000000,1.21956827000,"Transit"
"Kepler-839 b",0.02240000,7.13000000,37.81445140000,"Transit"
"HD 133131 A b",1.42000000,451.31860000,649.00000000000,"Radial Velocity"
"Kepler-770 b",0.01860000,5.90000000,18.92540274000,"Transit"
"Kepler-769 b",0.02790000,8.85000000,7.42608998000,"Transit"
"HD 133131 B b",2.50000000,794.57500000,5769.00000000000,"Radial Velocity"
"TOI-5082.01",0.02210000,7.03000000,4.24012200000,"Transit"
"Kepler-744 b",0.01020000,3.26000000,12.06222443000,"Transit"
"Kepler-765 b",0.02040000,6.48000000,27.66552260000,"Transit"
"Kepler-834 b",0.01490000,4.74000000,13.32388301000,"Transit"
"Kepler-832 b",0.01540000,4.90000000,7.13969410000,"Transit"
"TOI-4527.01",0.00217000,0.68900000,0.39944450000,"Transit"
"Kepler-912 b",0.02590000,8.25000000,2.53475627300,"Transit"
"Kepler-1017 b",0.01450000,4.62000000,7.23400469000,"Transit"
"Kepler-980 b",0.02390000,7.61000000,11.55102504000,"Transit"
"Kepler-983 b",0.01940000,6.17000000,60.08550820000,"Transit"
"Kepler-870 b",0.02560000,8.15000000,21.35876210000,"Transit"
"Kepler-869 b",0.03990000,12.70000000,40.42877550000,"Transit"
"Kepler-913 b",0.01540000,4.90000000,10.29672521000,"Transit"
"Kepler-910 b",0.00150000,0.47700000,2.36436901500,"Transit"
"Kepler-964 b",0.01620000,5.14000000,13.52251060000,"Transit"
"Kepler-866 b",0.01040000,3.29000000,2.61703253600,"Transit"
"Kepler-915 b",0.00899000,2.86000000,4.59489604000,"Transit"
"Kepler-914 b",0.00780000,2.48000000,4.40966548000,"Transit"
"Kepler-1051 b",0.03610000,11.50000000,25.96200249000,"Transit"
"Kepler-1058 b",0.02470000,7.85000000,110.96546000000,"Transit"
"Kepler-863 b",0.02750000,8.75000000,15.59461874000,"Transit"
"Kepler-923 b",0.00780000,2.48000000,6.93366476000,"Transit"
"Kepler-916 b",0.01180000,3.75000000,32.29687980000,"Transit"
"Kepler-950 b",0.18800000,59.60000000,98.71804060000,"Transit"
"Kepler-1029 b",0.00669000,2.13000000,4.41769647900,"Transit"
"Kepler-958 b",0.01540000,4.90000000,9.76788050000,"Transit"
"Kepler-861 b",0.01830000,5.82000000,3.94963137500,"Transit"
"Kepler-862 b",0.01740000,5.52000000,3.14866453400,"Transit"
"Kepler-927 b",0.01130000,3.61000000,9.11499030000,"Transit"
"Kepler-962 b",0.01430000,4.54000000,12.05707239000,"Transit"
"TOI-1855 b",1.13300000,360.09958513,1.36414864000,"Transit"
"Kepler-930 b",0.01630000,5.18000000,71.45177750000,"Transit"
"Kepler-929 b",0.00444000,1.41000000,0.92103213500,"Transit"
"Kepler-965 b",0.03570000,11.40000000,134.25272980000,"Transit"
"Kepler-979 b",0.02470000,7.85000000,8.08801350000,"Transit"
"Kepler-932 b",0.00771000,2.45000000,1.92143739600,"Transit"
"Kepler-931 b",0.00733000,2.33000000,8.03755877000,"Transit"
"Kepler-1006 b",0.00940000,2.99000000,19.76172042000,"Transit"
"Kepler-990 b",0.02290000,7.27000000,9.91723428000,"Transit"
"Kepler-892 b",0.02610000,8.30000000,13.75210720000,"Transit"
"Kepler-895 b",0.00940000,2.99000000,2.80624232800,"Transit"
"Kepler-507 b",0.01792452,5.69692195,3.56809692600,"Transit"
"Kepler-1027 b",0.00201000,0.64000000,1.90780519900,"Transit"
"Kepler-982 b",0.01790000,5.69000000,15.77382210000,"Transit"
"Kepler-897 b",0.01980000,6.30000000,8.04726420000,"Transit"
"Kepler-898 b",0.00889000,2.83000000,5.87061910000,"Transit"
"Kepler-938 b",0.01750000,5.56000000,52.62984170000,"Transit"
"Kepler-986 b",0.01940000,6.17000000,56.43499380000,"Transit"
"Kepler-978 b",0.02900000,9.22000000,49.62215090000,"Transit"
"Kepler-960 b",0.01840000,5.86000000,3.12686223000,"Transit"
"Kepler-976 b",0.04670000,14.90000000,105.95641480000,"Transit"
"Kepler-899 b",0.02410000,7.65000000,19.17891293000,"Transit"
"Kepler-1015 b",0.03880000,12.30000000,16.00494214000,"Transit"
"Kepler-1002 b",0.01120000,3.57000000,4.33642933100,"Transit"
"Kepler-889 b",0.00416000,1.32000000,3.74443900000,"Transit"
"Kepler-903 b",0.01480000,4.70000000,10.35077210000,"Transit"
"Kepler-904 b",0.01190000,3.78000000,3.02166863200,"Transit"
"Kepler-918 b",0.01160000,3.68000000,4.85386933000,"Transit"
"Kepler-920 b",0.02030000,6.44000000,6.53192704000,"Transit"
"Kepler-961 b",0.02210000,7.04000000,16.87727414000,"Transit"
"Kepler-972 b",0.06140000,19.50000000,7.03932553000,"Transit"
"Kepler-886 b",0.00920000,2.92000000,6.24146367000,"Transit"
"Kepler-885 b",0.02140000,6.80000000,18.11472949000,"Transit"
"Kepler-906 b",0.01600000,5.10000000,41.69799760000,"Transit"
"Kepler-466 c",0.00660000,2.10000000,3.70921384600,"Transit"
"Kepler-921 b",0.02710000,8.60000000,51.30063400000,"Transit"
"Kepler-943 b",0.09280000,29.50000000,49.77014380000,"Transit"
"Kepler-946 b",0.01380000,4.38000000,11.79162572000,"Transit"
"Kepler-1014 b",0.01980000,6.30000000,16.57110363000,"Transit"
"Kepler-852 b",0.02200000,6.99000000,44.93098040000,"Transit"
"Kepler-884 b",0.00642000,2.04000000,5.69919514000,"Transit"
"Kepler-529 c",0.01470000,4.66000000,12.83450220000,"Transit"
"Kepler-944 b",0.02330000,7.41000000,43.31677370000,"Transit"
"Kepler-942 b",0.01630000,5.18000000,44.96417488000,"Transit"
"Kepler-1010 b",0.01890000,5.99000000,34.26857050000,"Transit"
"Kepler-882 b",0.00642000,2.04000000,3.98953966600,"Transit"
"Kepler-255 d",0.00724000,2.30000000,1.04562265800,"Transit"
"Kepler-758 c",0.01100000,3.50000000,4.75793986000,"Transit"
"Kepler-1034 b",0.01800000,5.73000000,12.12400943000,"Transit"
"Kepler-1013 b",0.01660000,5.27000000,18.93054959000,"Transit"
"Kepler-1054 b",0.02330000,7.41000000,4.30655689000,"Transit"
"Kepler-760 c",0.00879000,2.79000000,2.46697439000,"Transit"
"Kepler-271 c",0.00254000,0.80900000,7.41086267000,"Transit"
"Kepler-967 b",0.01930000,6.12000000,13.22713379000,"Transit"
"Kepler-995 b",0.02440000,7.75000000,28.26731672000,"Transit"
"TOI-2368 b",0.65000000,206.58846455,5.17500730000,"Transit"
"Kepler-1033 b",0.02150000,6.85000000,7.56052806000,"Transit"
"Kepler-876 b",0.00829000,2.63000000,5.14438011000,"Transit"
"Kepler-875 b",0.02750000,8.75000000,27.50737990000,"Transit"
"Kepler-732 c",0.00678000,2.15000000,0.89304123600,"Transit"
"Kepler-1060 b",0.01970000,6.26000000,46.87793670000,"Transit"
"Kepler-1008 b",0.00687000,2.18000000,12.43931193000,"Transit"
"Kepler-1055 b",0.00642000,2.04000000,2.29503623300,"Transit"
"Kepler-1045 b",0.02420000,7.70000000,26.41045478000,"Transit"
"Kepler-872 b",0.01450000,4.62000000,2.57885506800,"Transit"
"Kepler-1071 b",0.01970000,6.26000000,6.17998440000,"Transit"
"Kepler-1139 b",0.00570000,1.81000000,0.81316671900,"Transit"
"Kepler-1180 b",0.01450000,4.62000000,16.86012860000,"Transit"
"Kepler-991 b",0.02200000,6.99000000,82.53425190000,"Transit"
"Kepler-1141 b",0.00150000,0.47700000,2.34451194400,"Transit"
"Kepler-1140 b",0.02550000,8.10000000,24.08627070000,"Transit"
"Kepler-1183 b",0.02630000,8.35000000,28.50571890000,"Transit"
"Kepler-1192 b",0.01940000,6.17000000,25.20347870000,"Transit"
"Kepler-1028 b",0.00733000,2.33000000,2.51462432000,"Transit"
"Kepler-1004 b",0.10200000,32.50000000,5.28789787000,"Transit"
"Kepler-1072 b",0.00982000,3.12000000,1.56906650200,"Transit"
"TOI-3919 b",3.88000000,1233.17421916,7.43323400000,"Transit"
"Kepler-1065 b",0.04220000,13.40000000,3.60930890700,"Transit"
"Kepler-1077 b",0.02550000,8.10000000,34.35118740000,"Transit"
"Kepler-1194 b",0.00909000,2.89000000,16.22371307000,"Transit"
"Kepler-1197 b",0.00660000,2.10000000,2.03231845000,"Transit"
"Kepler-1146 b",0.00642000,2.04000000,2.35226579700,"Transit"
"Kepler-1144 b",0.01450000,4.62000000,17.14647302000,"Transit"
"Kepler-1079 b",0.01040000,3.29000000,13.24503188000,"Transit"
"Kepler-1066 b",0.01940000,6.17000000,1.93155983900,"Transit"
"Kepler-1198 b",0.00869000,2.76000000,7.68477160000,"Transit"
"Kepler-1199 b",0.00505000,1.60000000,15.04471980000,"Transit"
"Kepler-968 b",0.01470000,4.66000000,3.69298372800,"Transit"
"Kepler-1047 b",0.01580000,5.02000000,56.18868870000,"Transit"
"Kepler-1148 b",0.01100000,3.50000000,1.10446350900,"Transit"
"Kepler-1147 b",0.02300000,7.32000000,10.62784997000,"Transit"
"Kepler-1081 b",0.00317000,1.01000000,3.85691854700,"Transit"
"Kepler-1062 b",0.01180000,3.75000000,9.30412078000,"Transit"
"Kepler-1063 b",0.00889000,2.83000000,14.07971466000,"Transit"
"Kepler-1064 b",0.00951000,3.02000000,16.54080322000,"Transit"
"Kepler-1084 b",0.00444000,1.41000000,2.05333679000,"Transit"
"Kepler-1087 b",0.00052000,0.16500000,0.69384285500,"Transit"
"Kepler-1207 b",0.01020000,3.26000000,13.68237119000,"Transit"
"Kepler-1209 b",0.00909000,2.89000000,25.36911600000,"Transit"
"Kepler-1114 b",0.00752000,2.39000000,14.97435694000,"Transit"
"Kepler-1115 b",0.01110000,3.53000000,23.55407250000,"Transit"
"Kepler-1154 b",0.01910000,6.08000000,5.18561420000,"Transit"
"Kepler-1089 b",0.01260000,4.01000000,5.13248561800,"Transit"
"Kepler-1216 b",0.00790000,2.51000000,4.37034536000,"Transit"
"Kepler-1215 b",0.00624000,1.98000000,4.76703963000,"Transit"
"Kepler-1117 b",0.00444000,1.41000000,4.79028459000,"Transit"
"Kepler-1156 b",0.00724000,2.30000000,11.89520511000,"Transit"
"Kepler-1092 b",0.01550000,4.94000000,58.60179250000,"Transit"
"Kepler-1093 b",0.01400000,4.46000000,25.08246260000,"Transit"
"Kepler-1210 b",0.01110000,3.53000000,8.07124073000,"Transit"
"Kepler-1212 b",0.01640000,5.22000000,12.94130146000,"Transit"
"Kepler-1120 b",0.00780000,2.48000000,2.94902905200,"Transit"
"Kepler-1159 b",0.01950000,6.21000000,22.70816791000,"Transit"
"Kepler-1160 b",0.01640000,5.22000000,7.97034958000,"Transit"
"Kepler-1096 b",0.00651000,2.07000000,2.89221750600,"Transit"
"Kepler-1094 b",0.03220000,10.20000000,78.10002310000,"Transit"
"Kepler-1214 b",0.01940000,6.17000000,18.82634264000,"Transit"
"Kepler-1122 b",0.01520000,4.82000000,42.19173570000,"Transit"
"Kepler-1124 b",0.00687000,2.18000000,2.85234897500,"Transit"
"Kepler-1161 b",0.01630000,5.18000000,10.71252541000,"Transit"
"Kepler-1097 b",0.03360000,10.70000000,187.74702900000,"Transit"
"Kepler-1098 b",0.00705000,2.24000000,2.54307285500,"Transit"
"Kepler-1046 b",0.01120000,3.57000000,14.37508035000,"Transit"
"TOI-4153 b",1.15000000,365.50266805,4.61741410000,"Transit"
"Kepler-1125 b",0.01270000,4.04000000,17.67006420000,"Transit"
"Kepler-1166 b",0.01100000,3.50000000,33.24068820000,"Transit"
"Kepler-1164 b",0.00459000,1.46000000,3.97599768000,"Transit"
"Kepler-1102 b",0.02380000,7.56000000,51.32856230000,"Transit"
"Kepler-1100 b",0.01170000,3.71000000,6.42200058000,"Transit"
"Kepler-1000 b",0.06390000,20.30000000,120.01812720000,"Transit"
"Kepler-1127 b",0.01420000,4.50000000,5.12330347000,"Transit"
"Kepler-1128 b",0.04070000,12.90000000,61.61781670000,"Transit"
"Kepler-1073 b",0.01860000,5.90000000,8.67888593000,"Transit"
"Kepler-1169 b",0.00245000,0.77900000,6.11009134000,"Transit"
"Kepler-1106 b",0.01060000,3.36000000,1.25275217400,"Transit"
"Kepler-1037 b",0.00687000,2.18000000,1.06378867300,"Transit"
"Kepler-1131 b",0.00993000,3.15000000,3.53232449000,"Transit"
"Kepler-1132 b",0.01930000,6.12000000,62.89162280000,"Transit"
"Kepler-480 b",0.02560000,8.15000000,4.91958379500,"Transit"
"Kepler-1108 b",0.00859000,2.73000000,4.51005748000,"Transit"
"Kepler-1109 b",0.01710000,5.43000000,37.64673840000,"Transit"
"Kepler-994 b",0.01000000,3.19000000,1.15116650600,"Transit"
"Kepler-1133 b",0.01430000,4.54000000,11.55562343000,"Transit"
"Kepler-1172 b",0.03250000,10.30000000,26.02044230000,"Transit"
"Kepler-1173 b",0.00201000,0.64000000,0.76985360000,"Transit"
"Kepler-1111 b",0.01470000,4.66000000,8.79617863000,"Transit"
"Kepler-1049 b",0.00254000,0.80900000,3.27346073600,"Transit"
"Kepler-1135 b",0.01280000,4.08000000,76.95785700000,"Transit"
"Kepler-478 b",0.02450000,7.80000000,13.22175760000,"Transit"
"Kepler-1175 b",0.02900000,9.22000000,37.94563000000,"Transit"
"Kepler-1174 b",0.00993000,3.15000000,6.89225223000,"Transit"
"Kepler-508 b",0.01050000,3.33000000,25.30889748000,"Transit"
"Kepler-954 b",0.01890000,5.99000000,16.78176602000,"Transit"
"Kepler-1050 b",0.01000000,3.19000000,15.37875460000,"Transit"
"Kepler-1136 b",0.01050000,3.33000000,2.36172432900,"Transit"
"Kepler-1177 b",0.01340000,4.27000000,106.24754700000,"Transit"
"Kepler-1075 b",0.00819000,2.60000000,1.52372816000,"Transit"
